,targets,D-MPNN,D-MPNN with attention,MPNN,MPNN with attention,RNN+NN,RNN+NN with attention,Random forest with descriptors,Random forest with ECFP,MLP with descriptors,MLP with ECFP,RGBoost with descriptors,RGBoost with ECFP
174,24.58,15.60342,11.504312,15.856907,10.654312,16.071505,15.372703,20.589701333341594,20.252064666666584,22.055087930326252,24.4572024985466,24.568598,24.398241
175,12.5,16.492193,5.1759796,13.993183,3.8493268,16.03411,15.419952,10.216309999999996,8.994089999999996,12.177351679743701,12.386553246959139,12.512553,12.415842
176,3.1,16.112806,9.489114,14.162266,8.982171,16.005962,15.428526,3.9368500000002022,3.64339000000019,8.298222140974797,2.9632741317969344,3.0849292,2.56478
177,10.46,15.008235,14.019357,16.825325,6.232485,16.030882,15.406536,13.342710861102516,12.377383499990003,13.391925911961819,10.348812508625944,10.514582,11.393859
178,1.32,15.548022,12.363297,13.403836,13.327835,15.914787,15.412206,2.832884999999962,1.3939999999999717,1.2859512434574523,1.2548132887995465,1.3083255,0.9533976
179,10.11,16.409565,9.915888,14.527678,5.2439146,16.023138,15.440066,13.489195777798315,11.477065928560954,16.04382794689441,10.276935009009136,10.111699,10.239798
180,2.35,15.755226,14.15038,16.226398,13.933647,16.098913,15.465618,15.654710920621667,18.693572164280663,14.566873240793331,19.863392772383666,6.9791145,13.703524
181,18.01,16.239605,12.284037,14.743217,13.277708,16.167107,15.511475,18.661192416656633,18.881127833333295,17.309555632235675,17.981032915839336,17.985046,17.25497
182,7.97,16.679861,13.742983,15.65018,14.742492,16.045927,15.698535,8.069618333329966,7.776549999999975,9.627298562660819,8.111135482063343,7.992391,8.109236
183,4.74,16.081673,11.91325,15.945873,15.186765,16.011045,15.587856,5.388980000000103,5.759505000000074,4.708199848597205,4.829338505656542,4.8085594,5.8199587
184,7.18,15.012056,13.975419,14.556147,14.098871,16.229664,15.546531,6.846874999999937,7.447004999999942,7.511388363430703,7.237809642954145,7.1306677,7.280467
185,22.15,14.957486,11.743764,15.642073,14.569908,15.982534,15.296972,18.687860666607666,19.16380885234632,13.169914035728073,23.754194276397286,17.781229,20.93515
186,35.9,14.833722,12.612109,16.53135,9.477557,16.08089,15.303369,35.05444166667695,38.64281666672034,43.22295988441903,35.89128930697016,35.899208,35.94731
187,22.0,15.941231,14.875675,15.675897,8.808943,15.674781,15.431884,20.676425783341564,19.820735542851708,17.919919471196526,21.951402424218944,22.00052,21.602703
188,11.6,15.778516,11.889024,15.967639,12.405433,16.126602,15.47348,10.815835000000071,10.70284000000007,8.114595513386927,11.465358380801288,11.630614,10.439953
189,23.98,15.775505,14.522288,14.900866,9.196285,16.128462,15.455263,23.44935126186633,22.642617222229916,23.170795083892422,23.762551655413027,23.931698,23.703964
190,20.105,16.36529,13.103513,17.273285,16.341602,16.027884,15.515157,19.664729499919957,19.635510428474294,19.608990271162796,20.043185110566046,20.06895,18.45305
191,5.55,15.171038,13.712338,15.11923,15.899991,15.919371,15.542805,6.21749500000009,5.378735000000104,4.790147976500355,5.471441894366686,5.6031084,6.5546646
192,8.9,15.749646,12.582308,13.852201,16.431057,16.038412,15.53788,8.34050000000001,7.369855000000021,7.490695690293219,8.766648232446922,8.910319,8.559452
193,16.61333333,15.376638,18.61824,16.302145,11.303505,15.981027,15.377259,19.28628678885082,18.075073333293325,13.10553248890654,19.97263172568272,18.570145,17.591127
194,18.105,16.141737,14.240697,16.833311,9.065147,16.063744,15.500237,19.754116233103318,17.20316073805813,13.809967433439343,14.874685617766694,18.5751,14.645295
195,22.27,14.922594,11.664332,15.67536,14.760726,16.171883,15.449099,18.76127533332614,20.53422552778888,22.488770133831512,22.268708169887034,22.310495,21.670776
196,8.3,15.1970825,12.751551,14.878233,16.968073,16.0558,15.477936,8.096605000000096,7.8761500000000995,3.6548088725961208,8.332882886708273,8.289368,8.312473
197,5.11,15.203672,7.7207103,16.084217,12.762843,16.130718,15.440894,6.8923837916467985,6.624240390822424,13.114316532292209,7.633734500157978,6.990018,8.439996
198,11.0,15.97733,13.119865,16.848217,15.965811,16.117195,15.313689,12.900828916680817,11.771534000000377,19.460094643308636,10.82390432308437,11.004321,11.17105
199,15.395,14.6923,15.365724,16.700195,15.476693,16.115509,15.425838,13.847192595243014,14.229541947617347,17.236628796011303,15.121932944247149,15.408135,15.105273
200,10.72,16.721205,14.789299,14.384294,15.849957,16.09421,15.402555,11.012665333333638,11.914034595240999,12.316449105656105,10.552443494740364,10.654089,10.887973
201,0.8,16.552795,13.530153,15.740632,16.774637,16.09259,15.406288,1.7548649999999402,3.31854999999997,-1.8115871970768733,0.6989343237690768,0.8166731,0.8563431
202,31.9,14.537769,14.7148695,15.509198,13.038908,15.795267,15.413735,32.67799666666695,33.09715833333368,29.512676747690996,31.86780406590634,31.91132,32.384907
203,0.0,15.404467,9.516868,17.11824,17.089771,15.963533,15.416904,8.099422000010073,7.994075000000065,3.444469545695224,8.544213844154523,3.9844358,7.931986
204,5.3,16.131983,7.5912743,16.969492,16.808363,15.892622,15.405224,8.512734000000066,9.195990000000052,9.892186745382315,11.838259225389475,9.58299,9.718488
205,53.8,15.18618,3.473623,15.846212,16.542913,16.057583,15.449079,54.224466666900135,46.77700833336355,52.014105813062855,53.74953577049075,53.729008,53.21858
206,18.875999999999998,14.380631,8.14056,17.432035,11.471822,16.02276,15.379539,19.241458012690074,19.433327638095246,19.77429619378364,18.88451997258857,18.90671,19.217743
207,7.95,16.626972,15.097618,16.53342,16.38442,16.167295,15.507364,7.9534464285714215,8.810985650811737,9.671941827203943,8.001118242100567,8.116199,8.535061
208,2.5,15.123443,15.102041,14.699193,16.868101,16.049803,15.518716,3.7826164285710178,2.50390000000006,4.464324141295103,2.717461069181711,2.5472953,2.6019952
209,1.17,15.448823,16.15858,17.057413,16.971811,16.038492,15.530218,1.1804049999999595,1.1681149999999878,1.4110577500106611,-1.029574947949877,-1.7512372,1.6442764
210,0.0,15.707569,14.68428,16.50251,16.301199,16.125387,15.494691,0.8872449999999485,0.43672499999991565,0.15400153562408114,0.041996079724899715,-0.2186062,-0.049175464
211,6.34,15.659542,15.078551,14.392284,15.872826,16.089842,15.295264,6.782895000000114,7.723239928568092,5.854737548273681,6.25924679729879,6.3815727,6.5146103
212,-0.16,14.522099,14.729998,15.579875,17.218758,15.953076,15.360348,1.186015000000065,1.176550000000061,-0.3619130940784405,-0.1712087040440462,-0.14345095,0.29839972
213,44.1,15.825561,8.9858885,12.758174,19.085686,16.171545,15.424976,43.49730666732047,43.23596666705052,40.90579688267288,44.11076711522124,44.091164,44.502686
214,12.98,15.795311,12.7007475,15.002086,13.438566,16.01698,15.486633,13.567839833298303,13.137235233363285,8.176737423032064,12.850593207764044,12.9854765,12.827234
215,0.0,15.798278,14.496474,16.305563,9.751792,16.037062,15.503082,25.941695238098603,26.089119047619075,32.11129495720753,23.72539860046652,23.751566,23.976713
216,21.10666667,16.017012,14.352488,16.520784,19.63465,15.957619,15.464129,20.85901585218054,20.5807657283158,17.642953378448844,20.595422492607934,21.082504,21.037317
217,55.7,15.841904,12.91408,15.980203,19.842361,15.981285,15.499002,55.42133333334073,54.52618333336084,55.38920701849215,55.48360095614612,55.72498,55.836403
218,5.67,15.399367,12.588251,17.033777,17.457218,15.987212,15.530023,6.267180000000126,5.067960000000147,9.023219260919458,5.407902209552708,5.5889664,5.233017
219,20.11,15.098338,13.781503,17.627008,19.013277,16.095932,15.492845,20.023590999989946,20.18893334450328,18.91363976939148,19.791556572188718,20.162703,20.432909
220,29.9,16.078491,10.922623,15.581656,12.645911,15.9550705,15.581571,31.844260000000133,33.235133333380126,41.071140211939245,29.949651849171243,29.898493,29.908392
221,23.87,16.353012,10.445287,15.401261,16.263933,16.231207,15.400776,14.059019999996659,14.03217161904299,2.7049511072693946,22.069802163967314,16.64761,19.974722
222,12.2,16.019512,6.343667,14.245476,17.085487,16.076996,15.448704,4.261875000000076,5.634555000000052,-25.04630135473309,11.90835688268739,5.4707184,10.893985
223,10.54,15.658102,13.308274,14.458019,22.443027,16.286333,15.406297,13.769540222244965,13.463465833349966,12.70015888097313,10.708034434312008,10.617783,10.9107895
224,1.28,15.663765,14.78913,15.477822,22.951952,16.119434,15.578485,2.6011475000000974,2.4845150000001155,0.0672914126877533,1.4462728493376726,1.2530019,1.0765865
225,2.63,14.949802,13.300274,15.341794,19.991983,16.108437,15.46244,2.8396500000000344,3.063325000000031,-1.6989228695389418,2.6782832962742837,2.624665,2.2458112
226,11.0,15.348475,12.22747,15.131241,18.36643,16.217804,15.412974,12.115422000010017,12.83587933334465,5.173200518481938,11.006906334273014,11.077969,11.025282
227,1.1,15.256414,15.147313,16.159832,17.286648,16.062569,15.558304,2.926170000000221,2.917475000000218,-2.861607244958213,1.5047808539038172,1.1031291,2.1784713
228,11.84,15.348073,13.733341,16.099844,14.441951,16.041306,15.41626,11.568604666669987,10.14477499999998,6.22084745073971,12.01866011475676,11.841506,11.789445
229,0.35,15.988455,12.138977,14.529379,18.041393,16.068552,15.462687,2.7723550000001165,3.1116150000001,-21.04313112999013,0.9055115391347925,3.3549383,3.5205972
230,44.86666667,15.917906,15.022411,16.634727,17.88461,16.18029,15.430075,43.77302333550006,43.22606666880334,38.43453911958948,44.96850875746516,44.76495,44.42554
231,-1.33,16.323818,9.030798,14.180079,14.496799,16.207434,15.43688,3.0971200000001637,3.5361500000001502,-3.8868848706962975,2.4365137773722623,2.6225774,1.892762
232,15.3,15.907984,13.794098,15.50328,15.148917,16.209488,15.423147,16.20373458332667,14.66267863890333,17.642057436116374,11.204580008270899,14.699732,14.803195
233,16.17,15.209959,15.083138,14.361947,15.490022,16.189781,15.394508,15.741162277785001,15.2388665000035,13.15101861266822,16.037192473254706,16.167377,15.242643
234,2.01,14.437297,15.291794,14.965554,18.426355,16.02659,15.470781,4.5826650000000395,6.483970000000049,2.821619264804502,5.900409072495959,3.3579452,8.13834
235,14.23,13.801916,9.663937,16.393919,21.434008,16.168486,15.422325,15.346154944456671,14.943841500000007,18.94030399714691,14.444146743973445,14.263557,14.2619
236,33.6,15.064648,11.514711,15.278558,13.883033,16.239246,15.40814,35.28429000008654,35.76493333350986,38.266553318411816,33.66178183476836,33.639305,33.83403
237,6.1,13.736486,12.558569,16.383524,15.976751,16.101038,15.56333,6.516534999999989,5.920289999999996,4.549786621239145,6.1552247548850545,6.074396,5.8876734
238,8.7,16.961128,12.27898,15.718034,18.165293,16.234854,15.516039,7.922164999999994,6.753635000000003,29.541068640385838,6.899423126199334,7.5995865,7.4697895
239,20.345,15.430989,12.837426,17.310799,18.218046,16.225332,15.509541,21.223076166660025,19.22346533331998,19.71162596461229,20.232786114849244,20.406372,19.280954
240,22.5,15.52186,13.916193,15.961205,19.486614,16.213781,15.504629,21.514548095197657,22.509597250003317,20.60144405627794,22.416823958733623,22.52301,22.644833
241,22.5,15.117948,13.454881,17.33048,18.532875,16.16379,15.543895,21.834957499943325,20.953058999986652,19.256884949824247,22.38163504993651,22.42357,22.060917
242,4.47,15.342737,11.106024,15.87642,15.98193,16.042492,15.365058,4.842425630956038,5.315121547620439,3.11058546420859,4.544441570992825,4.53039,4.5106726
243,38.4,15.702734,7.656768,15.446719,20.080847,16.027847,15.382297,37.75519999999978,37.95540000002315,35.86789926437917,38.521938590148615,38.37796,38.273434
244,39.0,15.466141,18.17915,16.248287,16.696474,16.056883,15.441421,38.48256666666635,38.53675000001303,38.355957336358514,38.754182929552975,38.999886,38.852013
245,5.2425,14.972015,14.448667,15.289421,15.242846,16.024551,15.377398,5.533162406750272,6.090794916664333,7.394940976518516,4.938825407895392,5.2828064,5.8463917
246,17.0,14.939189,16.795362,14.9378195,14.525292,16.225697,15.378476,16.467660499999997,16.501289166693496,13.870639449919704,16.93033790298596,17.0005,16.920267
247,20.5,15.636939,13.656067,16.581432,17.665043,16.244583,15.386475,16.653551499983337,18.79354666666999,11.67594203476475,14.494310736556908,17.574621,16.569834
248,22.84,16.195768,16.283846,15.81868,12.899782,16.113583,15.338715,17.939898196435433,17.94125920834124,22.338223720051715,23.242231658319792,22.568195,29.23873
249,8.03,14.666706,14.155756,14.694525,13.581058,16.032192,15.341079,8.443474999999959,8.279649999999933,10.394877060543196,7.883765856879924,8.013479,8.018486
250,13.2,16.162794,10.075324,14.900787,19.489187,16.123837,15.366431,11.877255000000034,12.423285,14.005274639307004,13.10985442441164,13.192313,12.760078
251,23.79,14.915738,15.44941,15.70417,14.023499,16.138582,15.323167,22.413342416646632,22.484028166653296,20.077294909823607,23.58819792867328,23.805649,23.243963
252,18.7,15.078834,12.7782,16.492783,16.753477,16.208813,15.505422,18.962239500006653,18.872377666689985,18.3074706327253,18.61715765819261,18.837124,18.31945
253,23.3,14.775103,14.396389,17.248787,15.104556,16.222506,15.495263,22.97104933333333,22.93846933332999,24.145886733431922,23.1910942029497,23.27906,24.000612
254,18.8,15.0445795,15.77087,16.04306,13.556566,16.11351,15.313518,17.43773022229432,19.417373499980826,7.104756672055721,18.737890043271218,17.213955,20.920105
255,8.72,15.177001,15.721549,15.866551,17.00588,16.220936,15.607291,8.633318095237978,9.23934684127362,13.251637512393275,8.743874971988678,8.527032,8.658131
256,2.4,15.758686,12.567623,14.408648,18.304907,16.088737,15.612617,3.397319999999988,2.5835099999999684,3.0292432916513086,2.6108748737202223,2.4379098,2.420634
257,1.3,15.030297,14.732929,15.762588,16.1369,16.113573,15.583282,1.3651049999999696,1.4698749999999858,0.8687201305199022,1.3141073302595636,1.3240993,1.1378925
258,0.55,15.383972,13.596768,16.22777,17.333096,16.220722,15.587942,1.0073799999998698,0.8774399999998508,0.26125743087407116,0.6273372134589437,0.67425805,0.5684174
259,3.38,16.092823,13.578428,16.0972,15.784693,15.984293,15.473348,5.441790738093129,6.9943970396467225,6.681763730895293,3.656731718447272,3.5084627,3.5394266
260,0.5,16.245808,13.244032,15.460404,15.8552065,15.846772,15.512245,1.3125049999999874,-1.437810000000054,2.8598085177841845,0.16517798513475945,0.39320543,0.426482
261,14.77,15.43496,12.724664,16.13774,16.173914,16.294542,15.467949,11.635831297620655,11.081177857138652,19.612632127130684,19.33647016706602,10.056421,12.345979
262,15.24,16.162275,14.470396,15.14485,16.63121,16.266666,15.457652,14.255334428571024,13.653164333333338,12.656446769347326,14.947624706032176,15.247396,15.156827
263,15.8,14.601768,15.064648,15.446226,16.231016,16.259693,15.374807,15.808247499993334,16.688275666669995,19.929238142311295,15.695440812915175,15.871165,15.952791
264,16.74,16.536812,11.71914,15.855541,15.513462,16.228497,15.410664,16.576256583327506,16.007002499985997,16.485637641231804,16.769122832291682,16.44806,14.968969
265,6.18,15.434855,13.594921,14.974463,15.528906,16.07567,15.577106,6.067422000000073,5.84861000000009,16.305019802379142,6.459687566888354,6.2035,5.937112
266,3.7,14.229858,16.436836,16.309376,15.741868,16.088125,15.469816,4.319350000000007,4.277905000000002,-3.737796304660156,3.850295733330803,3.7496717,4.5316896
267,4.9,15.359865,13.06461,17.414478,13.980357,16.224195,15.44902,4.916200000000016,5.296840000000014,5.19232955958168,5.080044965398693,5.075019,5.485924
268,17.6,15.075176,12.357335,16.390532,14.830591,16.242601,15.50323,18.042964333339985,17.574688166669986,15.615592341592953,17.475166571613535,17.587273,17.547348
269,12.6,15.810197,13.207442,17.17554,15.422803,16.276453,15.464339,13.50539558333332,15.679635333363333,22.765244041134835,12.419161855777034,12.595971,13.587411
270,16.1,15.510025,9.902835,15.116163,14.920862,16.225542,15.364334,16.098495166666673,16.71771499999999,16.33935869485954,16.05044552632881,16.018175,16.14525
271,6.33,16.75979,14.659099,15.809592,19.057835,16.091764,15.561464,6.406203000000048,6.297200000000057,5.754145244959107,6.648149304930154,6.308133,6.168004
272,16.94,14.995791,13.038499,15.267109,14.857612,16.083656,15.405279,14.121900333330007,9.576825,9.161031667878142,13.046973775976804,14.0090885,10.9689
273,4.1,14.895648,16.003218,15.253578,18.240124,16.095907,15.449165,5.1197750000000415,5.669545000000044,-3.428306237019134,4.867493715046303,4.5336714,3.747606
274,5.25,15.733415,13.807239,16.048668,16.784746,16.235176,15.4273205,5.433925000000114,5.786740000000114,2.5650131133728546,5.543846862152796,5.295185,5.5651703
275,16.656,14.818948,14.370818,15.726384,17.345755,16.244427,15.388297,16.48703533333001,17.993811833350016,15.805079727194515,16.82802846996339,16.642,16.102236
276,36.0,14.995454,16.093832,15.604704,16.73226,16.223053,15.383189,37.031416666723224,36.03479166673987,32.67406285572163,35.73462457583109,35.951977,35.715874
277,3.98,14.618764,18.81804,16.042715,16.827843,16.234781,15.352931,5.390381999999118,6.809934152781205,11.820966308381239,3.9601670252415193,4.1232786,4.64476
278,3.66,15.111021,14.495211,17.465221,15.22016,16.13838,15.3760605,5.164304500000096,6.636404666656727,7.801952887504481,3.661947733253628,3.7185304,3.7376277
279,7.67,15.470656,14.255744,14.357501,12.564768,16.105055,15.325001,8.174911166666778,8.981887499996775,9.402454909893393,7.88074601651735,7.614667,7.833433
280,18.5,15.221302,14.892565,16.431799,15.944747,16.21059,15.393672,18.428472166663315,18.328095500013315,15.220863418613462,18.21630160895104,18.528988,18.43463
281,19.0,16.158033,13.971708,15.040524,14.620018,16.183073,15.513166,18.851210333323323,18.682555500009983,17.436737549575547,18.86590158505216,18.907043,18.902733
282,3.8,15.219358,12.8150425,16.367981,16.299088,16.160477,15.36607,5.609195750000156,5.796025928571151,9.084048531621562,3.7880349617680693,3.7488563,4.0486603
283,5.635,16.09229,12.504674,16.68407,16.007898,16.096455,15.464703,14.3813185,17.65911708339333,17.11174384986232,18.755604719641248,11.719165,14.939285
284,18.4,15.797932,13.139557,16.555483,18.414087,16.197304,15.488749,18.581515833333313,18.621390083339982,17.985442330299367,18.410396360339334,18.431911,18.386265
285,6.2,14.980509,11.235253,13.7489195,14.835036,16.229963,15.4278,7.3139713333394685,7.050647085326288,12.594471363676686,6.113662009823225,6.2116957,6.256914
286,8.39,15.793525,13.716602,15.480647,17.177904,16.11336,15.426811,9.256951702379599,9.79478916666993,13.24829846024335,8.19947982946811,8.4170065,8.872334
287,17.9,15.006649,15.119372,14.450999,17.469742,16.243713,15.367646,16.559700511910595,20.24898933333335,10.469680075959971,18.634106728118173,14.52473,20.177141
288,19.3,16.015144,11.18261,15.070533,15.659688,16.163952,15.272397,20.058253333343316,20.137700499999994,15.123564375591991,19.32712580510959,19.332388,19.415895
289,19.9,15.263287,14.670405,18.192696,17.702665,16.210432,15.396599,21.212350583306687,20.548631416660022,18.515797481384784,17.33614545357272,23.855946,20.553688
290,24.0,15.83167,13.22654,17.02013,17.46501,16.19218,15.509347,22.742138333333337,23.200908833353353,20.091641959301462,23.377313927285453,23.844753,28.748634
291,23.29,15.363229,11.688935,15.987045,16.93697,16.254717,15.519443,22.906722499990053,23.698578333340052,23.21294741987274,23.237999320070717,23.31144,23.428385
292,9.55,15.905464,13.455999,16.602789,17.204628,16.128103,15.508514,9.570609761903043,10.542849666668385,5.698397729481556,9.358863515136834,9.577018,9.994617
293,21.9,15.973151,16.168863,18.379568,12.418419,16.119616,15.354145,21.03168658334332,22.088494833333353,15.912735508550218,22.280749397668664,21.895376,21.981901
294,19.2,15.42077,11.646711,15.149794,14.697545,16.233168,15.376122,18.77999033333665,18.496842166673318,14.768778676060725,17.407220332399255,18.090826,18.125252
295,19.5,15.666014,14.594547,15.936164,17.444191,16.235693,15.4539585,20.21175033334,19.235676166663318,28.14243860743788,19.361782433540565,19.53164,19.763577
296,19.3,15.19002,11.923478,14.494745,12.247019,16.24021,15.443018,18.803254999999982,18.872980000003317,16.683658440379638,19.15457198682156,19.229591,18.549692
297,49.0,15.209616,12.10291,16.419613,17.821299,16.019176,15.412776,47.25533333333687,44.57981666666687,50.272129585587365,48.65791294476461,48.94387,48.692986
298,14.715,15.331237,14.796805,14.784076,11.658883,16.05077,15.379888,16.33844749971633,14.535829345084332,17.038236829722802,20.992985825203757,16.742943,15.8315325
299,25.0,15.44668,14.883896,16.012375,13.660658,16.258533,15.500921,24.584472333330126,24.396419166660145,22.447335796938845,24.938005385715805,24.996357,25.096766
300,23.8,15.118781,14.881653,15.471722,18.211555,16.307022,15.507983,23.988916000000106,23.780971000000108,21.244697655464442,23.721038414000642,23.850086,23.534983
301,23.8,15.78702,13.303648,16.561577,15.6183605,16.263031,15.380145,22.46917350000011,22.42394050000011,18.447055282620664,23.73740028814877,23.854586,23.530512
302,15.7,16.03723,11.475243,16.772612,15.002192,15.999357,15.459143,15.25117999999999,14.309839999999989,15.122529535244732,15.60418647933322,15.716785,15.417324
303,9.08,14.741063,16.656338,13.925802,14.777501,16.027058,15.323134,9.785355000000045,9.904170000000041,8.224297128054722,9.000881079090227,9.09266,10.187724
304,15.1,15.246222,12.6163645,15.795121,12.415442,16.123709,15.35615,14.591089999999983,14.758684999999986,13.497004276810353,15.001269522250334,15.039606,15.110604
305,26.18,15.953516,15.452848,15.460851,14.094448,16.138176,15.295914,25.286475833330087,25.000875333330086,25.152395915898673,26.020132828433027,26.120287,26.151148
306,9.34,14.980134,12.586404,14.509518,13.117145,16.158358,15.456698,8.341125000000027,8.909950000000043,9.813611904241442,9.397871291654504,9.377703,9.035853
307,14.9,15.321971,16.583961,15.192244,15.681367,16.30085,15.4479065,9.816395000000064,11.27583000000001,7.820115424377972,11.45593075880932,14.077843,11.492266
308,23.79,15.432634,13.434699,14.550126,14.569921,16.278463,15.410405,22.068634583339126,23.577137666670012,21.35689293598619,23.73907083132187,23.707687,24.055048
309,15.2,15.49881,12.486014,15.56414,11.681673,16.230425,15.378788,14.524764999999984,14.362364999999986,14.268569641596542,15.273784187163702,15.090641,14.277845
310,24.365,15.6699095,14.030651,14.71612,14.418351,16.20718,15.316796,22.136982499994343,23.988318666673337,18.91528199987679,24.34985647582037,24.587051,24.532927
311,16.01,15.795302,9.735543,14.719052,15.9435005,16.078222,15.501991,15.420710000000001,14.895339999999987,16.331906793119238,16.15768551879884,15.969705,15.188471
312,9.69,14.813912,11.534944,13.967975,16.206762,16.06769,15.338818,10.345365000000037,10.262910000000055,11.921624357702099,9.819874272701867,9.688189,10.489961
313,23.23,15.307859,17.25093,15.835526,16.67877,16.261742,15.42172,23.073293916649106,23.451472666669932,16.70185056070286,23.07637850753086,23.254738,22.955856
314,9.17,15.695725,13.639812,14.984152,11.026331,16.214764,15.37513,9.100856166671633,9.112354833328972,2.2219567474794193,9.096624166872674,8.906823,9.3065
315,42.4,15.545524,11.689591,16.752193,20.539452,16.184391,15.406039,42.285733333340005,42.12205833335996,45.76576178622624,42.18221601880472,42.49163,42.404877
316,8.156666667,15.385593,14.208605,15.42144,8.574423,16.212088,15.387977,8.236337166864983,8.447412333472997,7.883830873172085,7.9755258367656,8.143274,8.427848
317,6.615,15.721707,14.954494,15.947068,13.056894,16.22879,15.353493,6.763545750005365,7.302041000020376,11.877977230043788,7.299575148987181,7.176386,7.5126286
318,20.7,14.947659,12.41584,16.757254,19.671888,16.24528,15.391578,21.18891683333,21.535230999999982,21.931304396247246,20.667417261351023,20.726341,20.756962
319,23.74,14.800723,13.399002,15.73561,14.638676,16.261572,15.43096,22.75687358333249,24.780849999999944,13.695973053502483,22.65829761063557,22.757793,22.995184
320,15.49,14.960584,10.730423,15.3857,15.578799,16.11568,15.615622,10.701635000000012,14.420435,8.813481991947155,13.367074911692011,13.968089,14.580833
321,37.1,15.372924,12.583238,14.728757,13.537348,16.0636,15.304295,37.01773333333991,37.12119999999989,32.44762375460949,37.26516604291453,37.076565,36.736298
322,4.07,15.960227,14.152352,16.3144,14.71569,16.083212,15.301237,4.343549984128304,4.2928072638979025,4.842238795083322,4.090449904501737,4.182577,4.43013
323,41.1,15.59905,8.624103,15.406064,13.611309,16.16794,15.42019,41.62083333343991,41.441566666669964,37.62761185644768,41.272599654315115,41.120953,41.016262
324,8.176666667000001,16.138546,16.703362,15.768088,18.086563,16.196583,15.386387,8.577535666775995,9.188949166666992,-2.723555259323968,8.958066216622747,9.006993,8.299206
325,9.17,16.077248,11.593487,15.694411,8.563088,16.20846,15.387945,9.225663666670634,9.217737083331649,-1.6664674100252785,9.274313988021893,9.113485,8.992501
326,42.4,15.958345,7.672734,13.616555,17.76081,16.169283,15.408672,42.395466666670046,41.92639999999994,41.09530889653821,42.49240261814721,42.49363,42.401276
327,6.4,15.765292,11.128465,18.06409,15.567123,16.22576,15.372295,6.651229375000852,6.797099666676218,7.089526037209531,6.4352650752888625,6.464349,6.729706
328,6.22,15.493202,12.758885,17.094654,18.687885,16.144777,15.3523245,7.13978900000007,7.818022095231089,9.16251560164289,6.38140183800931,6.164768,6.292631
329,9.43,15.673403,12.672712,16.747635,16.085878,16.121075,15.463968,10.41947785714201,9.796323642845001,19.079880154785698,9.499448831735497,9.318545,9.45052
330,4.656666667,14.100208,16.353832,14.058261,14.753174,15.985762,15.210866,4.935681264696523,4.854231894984068,1.6402623367440121,4.697900239798177,4.7643967,4.586111
331,31.7,14.965494,18.426432,14.386169,16.792906,15.947051,15.288547,33.12836666666669,33.65756666668,28.899567314660917,31.587095107369194,31.718956,31.769758
332,5.226666667,17.1677,7.5848246,15.149246,11.808307,15.971394,15.287642,5.287095157562387,5.3324830041216025,2.9511607289438615,5.29391476449838,5.3076506,5.212722
333,32.7,15.534367,11.378821,15.5007,8.238187,15.931786,15.357885,32.399733333333366,34.807066666670075,44.64912086424021,30.906836307306982,29.4871,33.931362
334,9.49,15.006325,11.631757,16.824963,17.52728,16.089182,15.252207,9.03262788095443,9.59921988095313,4.700049494714076,9.426683686203322,9.473005,9.271689
335,10.36,14.80596,15.882201,15.748153,13.415728,16.070679,15.340816,10.517391333313423,10.62537125000053,10.157341565832871,10.32547768218057,10.408939,10.004869
336,10.65,16.263298,11.977422,15.48118,15.992881,16.06355,15.310675,10.418566047619212,10.720809999999979,11.191437042328065,10.538213799878633,10.689703,10.743994
337,18.7,14.53907,10.7561655,16.746298,20.878338,16.238853,15.376442,18.839814000003315,18.919587499999984,17.977361679944924,18.67797557086031,18.714039,18.761555
338,20.3,14.535012,12.50365,17.93021,16.898926,16.236248,15.470401,20.818539333360008,19.93546950001333,28.450755063211602,20.159828864873553,21.035051,20.093012
339,19.7,15.348422,10.956306,14.042801,15.454051,16.244205,15.440757,19.183224666669986,19.40824949999999,19.611811435575554,19.567372545434512,19.681557,19.405712
340,20.8,16.251612,13.223082,16.186104,13.844734,16.237597,15.427506,20.03793066666005,21.79011100000008,26.5866647419589,20.727018201609102,20.815268,21.443176
341,2.3,14.865956,14.188322,15.711709,18.320227,15.929004,15.5444,3.7606950000002133,3.1981200000002232,7.31389875994269,2.2826664082859267,2.2595012,1.9181011
342,11.61,15.726829,11.993106,14.590594,20.528627,16.074625,15.448356,14.31030783322001,12.94864202369197,12.915217022257602,11.421906285124024,11.717203,12.563359
343,19.0,15.714045,10.825939,15.958601,15.47765,16.077665,15.403982,19.39894022219803,17.568189333316653,26.93187550568671,19.17777607884101,19.027348,18.650421
344,8.03,15.815635,11.890223,15.925568,16.048769,16.094542,15.302613,11.927970000000009,9.441820666666661,14.896849375853126,8.069924766749718,8.065897,8.071617
345,25.52,14.7729,13.912244,16.117981,16.138506,16.141735,15.3466425,24.956874999996742,24.266917500000034,26.43442584921732,25.365800588573443,25.476574,26.648237
346,8.68,15.257874,12.581475,15.206142,15.9697895,16.037445,15.362915,9.388275000000053,8.87485000000002,6.901591099950171,8.666342814444686,8.772607,8.309457
347,14.6,15.801347,13.789842,15.957661,19.419167,16.119787,15.397738,13.909534999999984,13.302294999999985,12.919445080062763,14.45457719931295,14.587634,14.203735
348,25.24,15.245222,9.773302,15.007827,19.456621,16.183704,15.346002,24.066593999994744,25.06273000000008,18.85641313738438,25.345793113282305,25.094772,24.79119
