,Solute SMILES,Solvent SMILES,Solute CAS,Solute IUPAC,pKa (avg),pKa (all),Source
1672,CCOC(=O)c1cccc(O)c1,O,0,0,9.05,['9.05'],['combined_training_datasets_unique.sdf']
1673,CCOC(=O)c1ccccc1NC(=O)C1=C(O)C(=O)N(C)C1,O,0,0,6.49,['6.49'],['combined_training_datasets_unique.sdf']
1674,CCOC(=O)c1cccnc1,O,0,0,3.2,['3.2'],['combined_training_datasets_unique.sdf']
1675,CCOC(=O)c1cn(C)[nH]c1=O,O,0,0,6.71,['6.71'],['combined_training_datasets_unique.sdf']
1676,CCOC(=O)c1cn2c(C)c(C)nc2c2c1CCC(c1ccccc1)O2,O,0,0,6.35,['6.35'],['combined_training_datasets_unique.sdf']
1677,CCOC(=O)c1cnc2cc3c(cc2c1OCC)OCO3,O,0,0,4.09,['4.09'],['combined_training_datasets_unique.sdf']
1678,CCOC(=O)c1cnc2ccccc2c1OCC,O,0,0,3.88,['3.88'],['combined_training_datasets_unique.sdf']
1679,CCOC(=O)c1cncn1[C@H](C)c1ccccc1,O,0,0,4.5,['4.5'],['combined_training_datasets_unique.sdf']
1680,CCOC(=O)c1n[nH]n(C)c1=O,O,0,0,6.21,['6.21'],['combined_training_datasets_unique.sdf']
1681,CCOC(=O)c1n[nH]n(Cc2ccccc2)c1=O,O,0,0,6.22,['6.22'],['combined_training_datasets_unique.sdf']
1682,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(F)ccc1-2,O,0,0,6.2,['6.2'],['combined_training_datasets_unique.sdf']
1683,CCOC(=O)c1nn(C)[nH]c1=O,O,0,0,5.14,['5.14'],['combined_training_datasets_unique.sdf']
1684,CCOC(=O)c1nn(Cc2ccccc2)[nH]c1=O,O,0,0,5.14,['5.14'],['combined_training_datasets_unique.sdf']
1685,CCOC(=O)c1s/c(=N/c2ccc3oc(=O)ccc3c2)n(CC)c1C,O,0,0,7.44,['7.44'],['combined_training_datasets_unique.sdf']
1686,CCOC(=S)[N-]C(=O)c1ccccc1,O,0,0,7.46,['7.46'],['combined_training_datasets_unique.sdf']
1687,CCOC(C)=N,O,0,0,7.15,['7.15'],['combined_training_datasets_unique.sdf']
1688,CCOCC(=O)[O-],O,0,0,3.61,['3.61'],['combined_training_datasets_unique.sdf']
1689,CCOCCN(C)c1ccccc1,O,0,0,4.8,['4.8'],['combined_training_datasets_unique.sdf']
1690,CCOCCNc1ccc(C)cc1,O,0,0,4.6,['4.6'],['combined_training_datasets_unique.sdf']
1691,CCOCCNc1ccc(Cl)cc1,O,0,0,3.28,['3.28'],['combined_training_datasets_unique.sdf']
1692,CCOCCNc1ccc(OC)cc1,O,0,0,4.99,['4.99'],['combined_training_datasets_unique.sdf']
1693,CCOCCNc1cccc(C)c1,O,0,0,4.24,['4.24'],['combined_training_datasets_unique.sdf']
1694,CCOCCNc1cccc(OC)c1,O,0,0,3.67,['3.67'],['combined_training_datasets_unique.sdf']
1695,CCOCCNc1ccccc1,O,0,0,4.04,['4.04'],['combined_training_datasets_unique.sdf']
1696,CCOO,O,0,0,11.8,['11.8'],['combined_training_datasets_unique.sdf']
1697,CCOP(=O)(C[NH+]1CCOCC1)OCC,O,0,0,4.0,['4.0'],['combined_training_datasets_unique.sdf']
1698,CCOP(=O)(OCC)C(C)([NH3+])CCC[P+](c1ccccc1)(c1ccccc1)c1ccccc1,O,0,0,5.13,['5.13'],['combined_training_datasets_unique.sdf']
1699,CCOP(=O)(OCC)C1(C)CCC[NH2+]1,O,0,0,7.01,['7.01'],['combined_training_datasets_unique.sdf']
1700,CCOP(=O)(OCC)c1ccc(-c2cc(=O)o[nH]2)o1,O,0,0,3.23,['3.23'],['combined_training_datasets_unique.sdf']
1701,CCO[C@@H]([C@H]1C[C@@H](C)[C@H]2[C@H](O1)[C@H](O)[C@@]1(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](O[C@H]5CN(C6C[NH+](CCO)C6)CCO5)CC[C@@]45C[C@@]35CC[C@]21C)C(C)(C)O,O,0,0,8.4,['8.4'],['combined_training_datasets_unique.sdf']
1702,CCO[C@@H]([C@H]1C[C@@H](C)[C@H]2[C@H](O1)[C@H](O)[C@@]1(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](O[C@H]5CN(C6C[NH2+]C6)CCO5)CC[C@@]45C[C@@]35CC[C@]21C)C(C)(C)O,O,0,0,10.7,['10.7'],['combined_training_datasets_unique.sdf']
1703,CCO[C@H]1C[C@@H]1C(=O)[O-],O,0,0,4.46,['4.46'],['combined_training_datasets_unique.sdf']
1704,CCO[C@H]1C[C@H]1C(=O)[O-],O,0,0,4.83,['4.83'],['combined_training_datasets_unique.sdf']
1705,CCOc1c(C#N)cnc2ccccc12,O,0,0,3.18,['3.18'],['combined_training_datasets_unique.sdf']
1706,CCOc1cc(C)nc(-n2[nH]c(C)cc2=O)n1,O,0,0,7.35,['7.35'],['combined_training_datasets_unique.sdf']
1707,CCOc1cc(C[NH+]2CCC(Nc3nc4cc(C(N)=O)ccc4o3)CC2)cc(OCC)c1F,O,0,0,7.72,['7.72'],['combined_training_datasets_unique.sdf']
1708,CCOc1cc(C[NH+]2CCC(Nc3nc4cc(S(=O)(=O)CC)ccc4o3)CC2)cc(OC2CCOCC2)c1,O,0,0,7.55,['7.55'],['combined_training_datasets_unique.sdf']
1709,CCOc1cc(C[NH+]2CCC(Nc3nc4cc(S(=O)(=O)CC)ccc4o3)CC2)ccc1OC,O,0,0,8.1,['8.1'],['combined_training_datasets_unique.sdf']
1710,CCOc1cc(C[NH+]2CCC(Nc3nc4ccccc4o3)CC2)cc(OC2CCOCC2)c1,O,0,0,7.76,['7.76'],['combined_training_datasets_unique.sdf']
1711,CCOc1cc(C[NH+]2CCC(Nc3nc4ccccc4o3)CC2)ccc1Cl,O,0,0,7.63,['7.63'],['combined_training_datasets_unique.sdf']
1712,CCOc1cc(C[NH+]2CCC(Nc3nc4ccccc4o3)CC2)ccc1F,O,0,0,7.79,['7.79'],['combined_training_datasets_unique.sdf']
1713,CCOc1cc(C[NH+]2CCC(Nc3nc4ccccc4o3)CC2)ccc1OC,O,0,0,8.3,['8.3'],['combined_training_datasets_unique.sdf']
1714,CCOc1ccc(-c2ccc(CCC[NH+](C)C)cc2)cc1,O,0,0,9.82,['9.82'],['combined_training_datasets_unique.sdf']
1715,CCOc1ccc(/[NH+]=C/N(C)C)cc1,O,0,0,9.24,['9.24'],['combined_training_datasets_unique.sdf']
1716,CCOc1ccc(C(=O)[O-])c(C)c1,O,0,0,4.54,['4.54'],['combined_training_datasets_unique.sdf']
1717,CCOc1ccc(C(=O)[O-])cc1,O,0,0,4.64,['4.64'],['combined_training_datasets_unique.sdf']
1718,CCOc1ccc(C(=O)c2ccc3n2CCC3C(=O)[O-])cc1,O,0,0,3.46,['3.46'],['combined_training_datasets_unique.sdf']
1719,CCOc1ccc(C)c(C(=O)[O-])c1,O,0,0,3.86,['3.86'],['combined_training_datasets_unique.sdf']
1720,CCOc1ccc(N)cc1,O,0,0,5.25,['5.25'],['combined_training_datasets_unique.sdf']
1721,CCOc1ccc(NC(=O)c2cn3c(C)c(C)nc3c3c2CCC(c2ccccc2)O3)cc1,O,0,0,6.57,['6.57'],['combined_training_datasets_unique.sdf']
1722,CCOc1ccc(O)cc1,O,0,0,10.23,['10.23'],['combined_training_datasets_unique.sdf']
1723,CCOc1ccc2[nH+]c(/C=C/C=C/c3ccccc3)cc(N)c2c1,O,0,0,9.5,['9.5'],['combined_training_datasets_unique.sdf']
1724,CCOc1ccc2[nH+]c(/C=C/c3ccccc3)cc(N)c2c1,O,0,0,9.5,['9.5'],['combined_training_datasets_unique.sdf']
1725,CCOc1ccc2[nH+]c3c(c(N4CCOCC4)c2c1)CCC3,O,0,0,7.11,['7.11'],['combined_training_datasets_unique.sdf']
1726,CCOc1ccc2c3c1O[C@H]1[C@@H](O)C=C[C@H]4[C@@H](C2)[NH+](C)CC[C@]314,O,0,0,8.03,['8.03'],['combined_training_datasets_unique.sdf']
1727,CCOc1ccc2ccccc2c1C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)[O-])C(C)(C)S[C@H]12,O,0,0,2.7,['2.7'],['combined_training_datasets_unique.sdf']
1728,CCOc1ccc2nc(C(C)C)[nH]c2c1,O,0,0,6.17,['6.17'],['combined_training_datasets_unique.sdf']
1729,CCOc1ccc2nc(C)[nH]c2c1,O,0,0,6.22,['6.22'],['combined_training_datasets_unique.sdf']
1730,CCOc1ccc2nc(CC(C)C)[nH]c2c1,O,0,0,6.07,['6.07'],['combined_training_datasets_unique.sdf']
1731,CCOc1ccc2nc(CC)[nH]c2c1,O,0,0,6.27,['6.27'],['combined_training_datasets_unique.sdf']
1732,CCOc1ccc2nc[nH]c2c1,O,0,0,5.57,['5.57'],['combined_training_datasets_unique.sdf']
1733,CCOc1cccc(/[NH+]=C/N(C)C)c1,O,0,0,8.87,['8.87'],['combined_training_datasets_unique.sdf']
1734,CCOc1cccc(C(=O)N[C@H]2C[C@@H]3CC[C@H](C2)[NH+]3Cc2ccccc2)c1OC,O,0,0,8.78,['8.78'],['combined_training_datasets_unique.sdf']
1735,CCOc1cccc(C(=O)[O-])c1,O,0,0,4.17,['4.17'],['combined_training_datasets_unique.sdf']
1736,CCOc1cccc(C(=O)[O-])c1C,O,0,0,3.73,['3.73'],['combined_training_datasets_unique.sdf']
1737,CCOc1cccc(C(=O)c2ccc3n2CCC3C(=O)[O-])c1,O,0,0,3.46,['3.46'],['combined_training_datasets_unique.sdf']
1738,CCOc1cccc(C)c1C(=O)[O-],O,0,0,3.51,['3.51'],['combined_training_datasets_unique.sdf']
1739,CCOc1cccc(N)c1,O,0,0,4.15,['4.15'],['combined_training_datasets_unique.sdf']
1740,CCOc1ccccc1/C=C/C(=O)[O-],O,0,0,4.68,['4.68'],['combined_training_datasets_unique.sdf']
1741,CCOc1ccccc1/C=C\C(=O)[O-],O,0,0,4.35,['4.35'],['combined_training_datasets_unique.sdf']
1742,CCOc1ccccc1C(=O)[O-],O,0,0,4.18,['4.18'],['combined_training_datasets_unique.sdf']
1743,CCOc1ccccc1N,O,0,0,4.51,['4.51'],['combined_training_datasets_unique.sdf']
1744,CCOc1ccccc1Nc1c2ccccc2nc2ccccc12,O,0,0,7.85,['7.85'],['combined_training_datasets_unique.sdf']
1745,CCOc1ccccn1,O,0,0,3.47,['3.47'],['combined_training_datasets_unique.sdf']
1746,CCOc1ccnc(=O)[nH]1,O,0,0,10.7,['10.7'],['combined_training_datasets_unique.sdf']
1747,CCOc1nccc(=O)[nH]1,O,0,0,8.2,['8.2'],['combined_training_datasets_unique.sdf']
1748,CCOc1noc2c1C[NH+](C)CC2,O,0,0,6.6,['6.6'],['combined_training_datasets_unique.sdf']
1749,CCOc1noc2c1C[NH2+]CC2,O,0,0,7.6,['7.6'],['combined_training_datasets_unique.sdf']
1750,CCS(=O)(=O)c1cc(OC)c(OC)c(C(=O)N[C@H]2C[C@@H]3CC[C@H](C2)[NH+]3Cc2ccccc2)c1,O,0,0,8.9,['8.9'],['combined_training_datasets_unique.sdf']
1751,CCS(=O)(=O)n1c2c(c3cc(C(=O)N4CCC(C)CC4)ccc31)C[NH+](C1CCOC1)CC2,O,0,0,5.9,['5.9'],['combined_training_datasets_unique.sdf']
1752,CCS(=O)(=O)n1c2c(c3cc(C(=O)N4CCC(C)CC4)ccc31)C[NH+](C1CCOCC1)CC2,O,0,0,6.9,['6.9'],['combined_training_datasets_unique.sdf']
1753,CCS(=O)[O-],O,0,0,2.27,['2.27'],['combined_training_datasets_unique.sdf']
1754,CCSC(=N)c1ccccc1,O,0,0,6.05,['6.05'],['combined_training_datasets_unique.sdf']
1755,CCSC(C)=N,O,0,0,6.9,['6.9'],['combined_training_datasets_unique.sdf']
1756,CCSC(C)C(=O)[O-],O,0,0,3.8,['3.8'],['combined_training_datasets_unique.sdf']
1757,CCSCC[NH+](CC)CC,O,0,0,9.03,['9.03'],['combined_training_datasets_unique.sdf']
1758,CCSCC[NH3+],O,0,0,9.48,['9.48'],['combined_training_datasets_unique.sdf']
1759,CCS[C@@H]1C(O)C2CC(=O)CC1[NH+]2C,O,0,0,5.15,['5.15'],['combined_training_datasets_unique.sdf']
1760,CC[C@@H](C(=O)[O-])[C@@]1(O)C[C@H]2CC[C@@H]1C2,O,0,0,4.26,['4.26'],['combined_training_datasets_unique.sdf']
1761,CC[C@@H](C)Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,O,0,0,3.7,['3.7'],['combined_training_datasets_unique.sdf']
1762,CC[C@@H](C[C@H]1COC(N)=[NH+]1)c1ccccc1,O,0,0,8.98,['8.98'],['combined_training_datasets_unique.sdf']
1763,CC[C@@H]1C(=O)OC[C@@H]1Cc1cncn1C,O,0,0,6.99,['6.99'],['combined_training_datasets_unique.sdf']
1764,CC[C@@H]1C(=O)OC[C@H]1Cc1cncn1C,O,0,0,7.17,['7.17'],['combined_training_datasets_unique.sdf']
1765,CC[C@H](C(=O)[O-])[C@@]1(O)C[C@H]2CC[C@@H]1C2,O,0,0,4.07,['4.07'],['combined_training_datasets_unique.sdf']
1766,CC[C@H](C)C(=O)O[C@H]1C[C@H](O)C=C2C=C[C@H](C)[C@H](CC[C@@H](O)C[C@@H](O)CC(=O)[O-])[C@H]21,O,0,0,4.7,['4.7'],['combined_training_datasets_unique.sdf']
1767,CC[C@H](C)Nc1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)[C@H]2CCC[NH2+]2)cc(S(C)(=O)=O)n1,O,0,0,9.4,['9.4'],['combined_training_datasets_unique.sdf']
1768,CC[C@H](NC(=O)c1cc(F)ccc1NS(=O)(=O)c1ccc(Cl)cc1)c1ccccc1,O,0,0,3.8,['3.8'],['combined_training_datasets_unique.sdf']
1769,CC[C@H](NC(=O)c1cc(OC)ccc1NS(=O)(=O)c1ccc(C)cc1)c1ccccc1,O,0,0,7.5,['7.5'],['combined_training_datasets_unique.sdf']
1770,CC[C@H](NC(=O)c1ccccc1NS(=O)(=O)c1ccc(C(F)(F)F)cc1)c1ccccc1,O,0,0,4.0,['4.0'],['combined_training_datasets_unique.sdf']
1771,CC[C@H]1C[NH+]2CCc3cc(OC)c(OC)cc3[C@@H]2C[C@@H]1CC=O,O,0,0,8.11,['8.11'],['combined_training_datasets_unique.sdf']
1772,CC[C@H]1OC(=O)C[C@@H](O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H]([NH+](C)C)[C@H]2O)[C@@H](CC=O)C[C@@H](C)C(=O)/C=C\[C@]2(C)O[C@H]2[C@@H]1C,O,0,0,8.79,['8.79'],['combined_training_datasets_unique.sdf']
1773,CC[C@]1(C)NC(=O)c2cc(S(=O)(=O)Nc3ccc(C(F)(F)F)cc3)ccc2NC1=O,O,0,0,6.9,['6.9'],['combined_training_datasets_unique.sdf']
1774,CC[C@]1(C)NC(=O)c2cc(S(=O)(=O)Nc3ccc(F)cc3F)ccc2NC1=O,O,0,0,7.3,['7.3'],['combined_training_datasets_unique.sdf']
1775,CC[C@]1(C)NC(=O)c2cc(S(=O)(=O)Nc3ccc(OC(F)F)cc3)ccc2NC1=O,O,0,0,7.9,['7.9'],['combined_training_datasets_unique.sdf']
1776,CC[C@]1(O)C[C@@H](C)[NH2+][C@@H]2CCCC[C@H]21,O,0,0,10.31,['10.31'],['combined_training_datasets_unique.sdf']
1777,CC[C@]1(O)C[C@@H](C)[NH2+][C@H]2CCCC[C@@H]21,O,0,0,9.71,['9.71'],['combined_training_datasets_unique.sdf']
1778,CC[C@]1(O)C[C@H](C)[NH2+][C@@H]2CCCC[C@H]21,O,0,0,10.05,['10.05'],['combined_training_datasets_unique.sdf']
1779,CC[C@]1(c2ccccc2)NC(=O)NC1=O,O,0,0,8.5,['8.5'],['combined_training_datasets_unique.sdf']
1780,CC[C@]12CCC[NH+]3CC[C@@]4(c5cccc(OC)c5N(C(C)=O)[C@H]4CC1)[C@@H]32,O,0,0,7.57,['7.57'],['combined_training_datasets_unique.sdf']
1781,CC[C@]12CCC[NH+]3CCc4c(n(c5ccccc45)CC1)[C@@H]32,O,0,0,6.9,['6.9'],['combined_training_datasets_unique.sdf']
1782,CC[N+](C)(C)C1CN(c2cc3c(cc2F)c(=O)c(C(=O)[O-])cn3C2CC2)C1,O,0,0,6.46,['6.46'],['combined_training_datasets_unique.sdf']
1783,CC[N+](C)(CC)CCSC(N=O)C(=O)c1ccc(C#N)cc1,O,0,0,6.72,['6.72'],['combined_training_datasets_unique.sdf']
1784,CC[N+](C)(CC)CCSC(N=O)C(=O)c1ccc(Cl)cc1,O,0,0,7.17,['7.17'],['combined_training_datasets_unique.sdf']
1785,CC[N+](C)(CC)CCSC(N=O)C(=O)c1ccc(F)cc1,O,0,0,7.31,['7.31'],['combined_training_datasets_unique.sdf']
1786,CC[N+](C)(CC)CCSC(N=O)C(=O)c1ccc(OC)cc1,O,0,0,7.7,['7.7'],['combined_training_datasets_unique.sdf']
1787,CC[N+]([O-])(CC)CC,O,0,0,5.13,['5.13'],['combined_training_datasets_unique.sdf']
1788,CC[NH+](C(C)C)C(C)C,O,0,0,11.44,['11.44'],['combined_training_datasets_unique.sdf']
1789,CC[NH+](C)C,O,0,0,10.125,['10.125'],['combined_training_datasets_unique.sdf']
1790,CC[NH+](C)CC,O,0,0,10.39,['10.39'],['combined_training_datasets_unique.sdf']
1791,CC[NH+](C)CCCNC(=O)CN=O,O,0,0,9.345,['9.345'],['combined_training_datasets_unique.sdf']
1792,CC[NH+](C)Cc1no[n+]([O-])c1C#N,O,0,0,5.79,['5.79'],['combined_training_datasets_unique.sdf']
1793,CC[NH+](CC)/N=C(\C)N,O,0,0,10.6,['10.6'],['combined_training_datasets_unique.sdf']
1794,CC[NH+](CC)C(C)(C)C=O,O,0,0,8.3,['8.3'],['combined_training_datasets_unique.sdf']
1795,CC[NH+](CC)C(C)C(=O)Nc1c(C)cccc1C,O,0,0,8.053333,['8.053333'],['combined_training_datasets_unique.sdf']
1796,CC[NH+](CC)C(C)C=C(c1cccs1)c1cccs1,O,0,0,8.9,['8.9'],['combined_training_datasets_unique.sdf']
1797,CC[NH+](CC)C(C)CC(=O)Nc1c(C)cccc1C,O,0,0,9.03,['9.03'],['combined_training_datasets_unique.sdf']
1798,CC[NH+](CC)C(C)CCC(=O)Nc1c(C)cccc1C,O,0,0,9.87,['9.87'],['combined_training_datasets_unique.sdf']
1799,CC[NH+](CC)C(C)CCCC(=O)Nc1c(C)cccc1C,O,0,0,10.1,['10.1'],['combined_training_datasets_unique.sdf']
1800,CC[NH+](CC)C(C)O,O,0,0,10.2,['10.2'],['combined_training_datasets_unique.sdf']
1801,CC[NH+](CC)CC,O,0,0,10.765,['10.765'],['combined_training_datasets_unique.sdf']
1802,CC[NH+](CC)CC(=O)N(C)c1ccccc1C,O,0,0,8.74,['8.74'],['combined_training_datasets_unique.sdf']
1803,CC[NH+](CC)CC(=O)NC1CCCCC1,O,0,0,8.21,['8.21'],['combined_training_datasets_unique.sdf']
1804,CC[NH+](CC)CC(=O)NC1CCc2ccccc21,O,0,0,8.19,['8.19'],['combined_training_datasets_unique.sdf']
1805,CC[NH+](CC)CC(=O)NC1c2ccccc2-c2ccccc21,O,0,0,7.98,['7.98'],['combined_training_datasets_unique.sdf']
1806,CC[NH+](CC)CC(=O)NCc1ccccc1,O,0,0,8.07,['8.07'],['combined_training_datasets_unique.sdf']
1807,CC[NH+](CC)CC(=O)Nc1c(C)cc(C)cc1C,O,0,0,7.9,['7.9'],['combined_training_datasets_unique.sdf']
1808,CC[NH+](CC)CC(=O)Nc1c(C)cccc1C,O,0,0,7.873636,['7.873636'],['combined_training_datasets_unique.sdf']
1809,CC[NH+](CC)CC(=O)Nc1cc(C)cc(C)c1,O,0,0,8.01,['8.01'],['combined_training_datasets_unique.sdf']
1810,CC[NH+](CC)CC(=O)Nc1cc(C)ccc1C,O,0,0,7.92,['7.92'],['combined_training_datasets_unique.sdf']
1811,CC[NH+](CC)CC(=O)Nc1ccc(C)cc1,O,0,0,8.13,['8.13'],['combined_training_datasets_unique.sdf']
1812,CC[NH+](CC)CC(=O)Nc1ccc(C)cc1C,O,0,0,7.95,['7.95'],['combined_training_datasets_unique.sdf']
1813,CC[NH+](CC)CC(=O)Nc1ccccc1,O,0,0,8.0,['8.0'],['combined_training_datasets_unique.sdf']
1814,CC[NH+](CC)CC(=O)Nc1ccccc1C,O,0,0,7.95,['7.95'],['combined_training_datasets_unique.sdf']
1815,CC[NH+](CC)CC(C)N=O,O,0,0,10.98,['10.98'],['combined_training_datasets_unique.sdf']
1816,CC[NH+](CC)CC(N=O)C(C)N=O,O,0,0,10.75,['10.75'],['combined_training_datasets_unique.sdf']
1817,CC[NH+](CC)CC(O)CO,O,0,0,9.77,['9.77'],['combined_training_datasets_unique.sdf']
1818,CC[NH+](CC)CC1CO1,O,0,0,8.55,['8.55'],['combined_training_datasets_unique.sdf']
1819,CC[NH+](CC)CCBr,O,0,0,7.0,['7.0'],['combined_training_datasets_unique.sdf']
1820,CC[NH+](CC)CCC(=O)Nc1c(C)cccc1C,O,0,0,8.895,['8.895'],['combined_training_datasets_unique.sdf']
1821,CC[NH+](CC)CCC(C)=O,O,0,0,9.25,['9.25'],['combined_training_datasets_unique.sdf']
1822,CC[NH+](CC)CCC(OC(=O)c1ccccc1)c1ccccc1,O,0,0,7.53,['7.53'],['combined_training_datasets_unique.sdf']
1823,CC[NH+](CC)CCCC#N,O,0,0,9.29,['9.29'],['combined_training_datasets_unique.sdf']
1824,CC[NH+](CC)CCCC(=O)Nc1c(C)cccc1C,O,0,0,9.52,['9.52'],['combined_training_datasets_unique.sdf']
1825,CC[NH+](CC)CCCC(C)=O,O,0,0,10.1,['10.1'],['combined_training_datasets_unique.sdf']
1826,CC[NH+](CC)CCCCC#N,O,0,0,10.08,['10.08'],['combined_training_datasets_unique.sdf']
1827,CC[NH+](CC)CCCCC(=O)Nc1c(C)cccc1C,O,0,0,9.96,['9.96'],['combined_training_datasets_unique.sdf']
1828,CC[NH+](CC)CCCCCC(=O)Nc1c(C)cccc1C,O,0,0,10.24,['10.24'],['combined_training_datasets_unique.sdf']
1829,CC[NH+](CC)CCCCCCC(=O)Nc1c(C)cccc1C,O,0,0,10.24,['10.24'],['combined_training_datasets_unique.sdf']
1830,CC[NH+](CC)CCCN1c2cc(F)ccc2CCc2ccc(F)cc21,O,0,0,7.65,['7.65'],['combined_training_datasets_unique.sdf']
1831,CC[NH+](CC)CCCNC(=O)CN=O,O,0,0,9.54,['9.54'],['combined_training_datasets_unique.sdf']
1832,CC[NH+](CC)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@@]21C,O,0,0,10.34,['10.34'],['combined_training_datasets_unique.sdf']
1833,CC[NH+](CC)CCN1C(=O)Nc2ccccc2C1c1ccccc1,O,0,0,10.23,['10.23'],['combined_training_datasets_unique.sdf']
1834,CC[NH+](CC)CCNC(=O)[C@H]1C[C@@H]1c1ccccc1,O,0,0,8.9,['8.9'],['combined_training_datasets_unique.sdf']
1835,CC[NH+](CC)CCNC(=O)c1cc(Cl)c(N)cc1OC,O,0,0,9.471667,['9.471667'],['combined_training_datasets_unique.sdf']
1836,CC[NH+](CC)CCNc1nc2c(=O)c3cc(C)ccc3[nH]c2s1,O,0,0,8.4,['8.4'],['combined_training_datasets_unique.sdf']
1837,CC[NH+](CC)CCNc1nc2c(=O)c3cc(F)ccc3[nH]c2s1,O,0,0,8.3,['8.3'],['combined_training_datasets_unique.sdf']
1838,CC[NH+](CC)CCNc1nc2c(=O)c3ccccc3[nH]c2s1,O,0,0,9.3,['9.3'],['combined_training_datasets_unique.sdf']
1839,CC[NH+](CC)CCO,O,0,0,9.84,['9.84'],['combined_training_datasets_unique.sdf']
1840,CC[NH+](CC)CCO/N=C1/C[C@H]2C(C)(C)O[C@H]3CC(=O)OC[C@]32[C@H]2CC[C@@]3(C)[C@H](c4ccoc4)OC(=O)[C@H]4O[C@]43[C@]12C,O,0,0,9.17,['9.17'],['combined_training_datasets_unique.sdf']
1841,CC[NH+](CC)CCOC(=O)c1ccc2ccccc2c1,O,0,0,7.52,['7.52'],['combined_training_datasets_unique.sdf']
1842,CC[NH+](CC)CCOC(=O)c1ccccc1,O,0,0,8.9,['8.9'],['combined_training_datasets_unique.sdf']
1843,CC[NH+](CC)CCOc1ccc(C(=O)N2C/C(=C\c3ccccc3)C(=O)/C(=C/c3ccccc3)C2)cc1,O,0,0,10.84,['10.84'],['combined_training_datasets_unique.sdf']
1844,CC[NH+](CC)CCSC,O,0,0,9.62,['9.62'],['combined_training_datasets_unique.sdf']
1845,CC[NH+](CC)CCSC(C)C,O,0,0,9.32,['9.32'],['combined_training_datasets_unique.sdf']
1846,CC[NH+](CC)CCSC1CCCCC1,O,0,0,8.11,['8.11'],['combined_training_datasets_unique.sdf']
1847,CC[NH+](CC)CCSCC(C)C,O,0,0,8.83,['8.83'],['combined_training_datasets_unique.sdf']
1848,CC[NH+](CC)CCn1ccc(=O)c([O-])c1C,O,0,0,8.57,['8.57'],['combined_training_datasets_unique.sdf']
1849,CC[NH+](CC)Cc1ccccc1,O,0,0,9.44,['9.44'],['combined_training_datasets_unique.sdf']
1850,CC[NH+](CC)Cc1ccccc1OC,O,0,0,10.2,['10.2'],['combined_training_datasets_unique.sdf']
1851,CC[NH+](CC)Cc1cn2nc(-c3ccccc3)cc(C)c2n1,O,0,0,8.79,['8.79'],['combined_training_datasets_unique.sdf']
1852,CC[NH+](CC)Cc1no[n+]([O-])c1C#N,O,0,0,5.8,['5.8'],['combined_training_datasets_unique.sdf']
1853,CC[NH+](CC1CO1)CC1CO1,O,0,0,6.91,['6.91'],['combined_training_datasets_unique.sdf']
1854,CC[NH+](CCO)CC(C)O,O,0,0,8.9,['8.9'],['combined_training_datasets_unique.sdf']
1855,CC[NH+](Cc1ccccc1)Cc1no[n+]([O-])c1C#N,O,0,0,5.58,['5.58'],['combined_training_datasets_unique.sdf']
1856,CC[NH+]1CC1,O,0,0,7.91,['7.91'],['combined_training_datasets_unique.sdf']
1857,CC[NH+]1CCC=C1C,O,0,0,11.88,['11.88'],['combined_training_datasets_unique.sdf']
1858,CC[NH+]1CCCC1,O,0,0,10.96,['10.96'],['combined_training_datasets_unique.sdf']
1859,CC[NH+]1CCCC1C,O,0,0,10.6,['10.6'],['combined_training_datasets_unique.sdf']
1860,CC[NH+]1CCCC=C1C,O,0,0,11.57,['11.57'],['combined_training_datasets_unique.sdf']
1861,CC[NH+]1CCCCC1,O,0,0,10.68,['10.68'],['combined_training_datasets_unique.sdf']
1862,CC[NH+]1CCCCC1C,O,0,0,10.68,['10.68'],['combined_training_datasets_unique.sdf']
1863,CC[NH+]1CCC[C@H]1CNC(=O)c1c(OC)ccc(Br)c1OC,O,0,0,8.9,['8.9'],['combined_training_datasets_unique.sdf']
1864,CC[NH+]1CCN(c2cc(=O)oc3c(C)c(O[C@@H]4OC(C)(C)[C@H](OC)[C@@H](OC(=O)c5ccc(C)[nH]5)[C@H]4O)ccc23)CC1,O,0,0,7.5,['7.5'],['combined_training_datasets_unique.sdf']
1865,CC[NH+]1CCOCC1,O,0,0,7.72,['7.72'],['combined_training_datasets_unique.sdf']
1866,CC[NH+]1CCc2onc(OC)c2C1,O,0,0,7.0,['7.0'],['combined_training_datasets_unique.sdf']
1867,CC[NH+]1[C@@H](C)[C@@H]1C,O,0,0,9.41,['9.41'],['combined_training_datasets_unique.sdf']
1868,CC[NH+]1[C@@H](C)[C@H]1C,O,0,0,8.57,['8.57'],['combined_training_datasets_unique.sdf']
